total_docks,ebs_station,is_ut,lat,lon,transit_nearby,nearest_transit_stop_dist_m,avg_dist_3_nearest_transit_stops_m,jobs_nearby_275m,housing_nearby_275m,housing_nearby_1000m,job_housing_ratio_275m,low_income_access_score,amenities_nearby,avg_dist_3_nearest_amenities_m,park_area_nearby,nearest_park_dist_m,bike_infra_score,retail_nearby,avg_dist_3_nearest_retail_m,entertainment_nearby,avg_dist_3_nearest_entertainment_m,tourism_nearby,avg_dist_3_nearest_tourism_m,nearest_station_dist_m,stations_within_500m,stations_within_1000m,avg_stations_dist_3_nearest_m,nearest_dining_hall_dist_m,nearest_dorm_dist_m,nearest_dorm_pop,dorm_pop_within_500m,dist_to_west_campus_center_m,in_ut_shape,dist_to_ut_shape_m,ut_shape_area_within_275m,ut_shape_share_of_275m_buffer,ut_shape_touches_275m_buffer,ut_shape_area_within_500m,ut_shape_share_of_500m_buffer,ut_shape_touches_500m_buffer,in_west_campus_shape,dist_to_west_campus_shape_m,west_campus_shape_area_within_275m,west_campus_shape_share_of_275m_buffer,west_campus_shape_touches_275m_buffer,west_campus_shape_area_within_500m,west_campus_shape_share_of_500m_buffer,west_campus_shape_touches_500m_buffer,west_campus_shape_area_within_1000m,in_north_campus_shape,dist_to_north_campus_shape_m,north_campus_shape_area_within_275m,north_campus_shape_share_of_275m_buffer,north_campus_shape_touches_275m_buffer,north_campus_shape_area_within_500m,north_campus_shape_share_of_500m_buffer,north_campus_shape_touches_500m_buffer,ut_x_dorm_pop_500m,ut_x_dining_dist,ut_x_transit,ut_x_housing_275m,ut_x_in_ut_shape,ut_x_in_west_campus_shape,ut_x_in_north_campus_shape,ut_x_ut_shape_share_275m,ut_x_west_campus_share_275m,ut_x_north_campus_share_275m,trips_per_dock
2.553307628344309,0,1,1.4298570356602833,-0.31070612066364883,-0.7533114479125705,-0.9734075434270985,0.3425552920103874,-0.49359402931685753,0.5386806222561827,0.9863799753733985,-0.38260662440790927,0.8320502943378437,2.2877609803996077,0.2228692544390411,-0.5510874921221227,1.3960825368527134,0.50709255283711,-0.5955667552031816,0.6807612384773398,-0.47871473975642087,0.15117124677591506,-0.7435223956449145,0.0007262076929680073,-0.9430572080010329,0.47740756285647096,-0.06003002251876653,-0.6086024655851006,-1.09436957043958,-1.215651053457862,0.8568702981896665,-0.35532545831691587,-1.808644071442907,0,-1.0176497164637532,-0.37484495933673223,-0.37484646760826007,0,-0.33954438918736796,-0.33958818563832993,1,1,-1.5845226272163353,3.431735186093305,3.4317011219445694,1,3.2927046943924383,3.2927456615412054,1,2.479649673666208,0,-1.2682883573594628,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,3.3474704337853725,0.4683156655248057,2.3657397601270644,0,1,0,-0.3716500718779127,3.4317011219445694,-0.2249774364099486,1062.1304347826087
1.4967665407535604,0,0,-1.0485006747580343,0.17991321877434602,-1.491249192806517,2.656972412505377,2.5355259800575474,-0.5227857824932862,-0.6238603716488517,-0.26083423122642774,-0.27054850037622574,0.8320502943378437,-0.2206469981096068,-1.1286038873524429,0.4034649175125458,-0.9838398349603527,0.50709255283711,-0.6395020076362031,-0.3380732393406956,-0.47871473975642087,-0.4266077077100075,-0.7435223956449145,0.8309737119837578,1.922660508249768,-1.5445538798297587,-0.4202101576313651,0.935011201012232,0.6695119930953989,0.7419441265812579,-1.3450301993417235,-0.35532545831691587,0.8032448141247465,0,0.6127858221497549,-0.37484495933673223,-0.37484646760826007,0,-0.40759166869958685,-0.40759036315762825,0,0,0.7865616800875019,-0.3516093683893675,-0.3516079970840336,0,-0.3687680275285902,-0.36876537862874914,0,-0.43719817312863024,0,0.8410899822265954,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,-0.4215384530167024,-0.4190192796800893,-0.320787056192476,0,0,0,-0.3716500718779127,-0.3516079970840336,-0.2249774364099486,800.2631578947369
-0.6163156344279368,0,0,-0.04565701252357897,-0.6878820015227065,0.3535951694283493,0.5010951526133011,0.26776348717608983,0.05404326027294534,4.513386751880572,1.7054316740192998,-0.3825725146644105,-0.8320502943378437,0.8245229929358994,-0.19191576530057322,0.044284527403965254,-0.6332051423437902,0.50709255283711,0.5467498080553796,-0.8192272512730157,0.3532584631306003,-0.5700558653936197,-0.7435223956449145,0.5475319881872803,-0.47956648237948696,0.9828979235280284,1.0205103828190292,-0.776201596868309,0.013008904421216716,0.005243092752802918,0.8568702981896665,-0.35532545831691587,-0.25980096797278374,0,0.14355661162418384,-0.37484495933673223,-0.37484646760826007,0,-0.40759166869958685,-0.40759036315762825,0,0,-0.0964304654809527,-0.3516093683893675,-0.3516079970840336,0,-0.3687680275285902,-0.36876537862874914,0,-0.43719817312863024,0,0.16925725588782584,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,-0.4215384530167024,-0.4190192796800893,-0.320787056192476,0,0,0,-0.3716500718779127,-0.3516079970840336,-0.2249774364099486,671.0
-0.6163156344279368,0,0,-0.11563853595178127,-0.49893069319242733,0.7225640418753225,-0.8714896457479404,-0.3452972615193617,0.9051288241317248,2.154666425126491,0.82176485868116,-0.38192739420265787,-0.8320502943378437,2.0787269821905068,-1.1518128052431817,0.024027254099583513,-0.5961011783091075,0.50709255283711,1.249713846983725,-0.7884041386736597,0.9475250366213297,-0.7331976523568985,-0.7435223956449145,0.0016418016323197146,-0.30376717656726776,0.9828979235280284,1.2006004503753285,-0.45027214615674915,-0.052058660555882645,-0.018481644252301702,0.8568702981896665,-0.35532545831691587,-0.21289992367420807,0,0.015680184311137938,-0.37484495933673223,-0.37484646760826007,0,-0.40759166869958685,-0.40759036315762825,0,0,-0.08344191834107799,-0.3516093683893675,-0.3516079970840336,0,-0.3687680275285902,-0.36876537862874914,0,-0.43719817312863024,0,0.14074338122714536,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,-0.4215384530167024,-0.4190192796800893,-0.320787056192476,0,0,0,-0.3716500718779127,-0.3516079970840336,-0.2249774364099486,613.0909090909091
1.4967665407535604,0,0,-0.3272694080056775,-1.0338082429265294,-1.1222803203595437,0.6183600881293376,0.9934581949418079,-0.2526161068454384,-0.6238603716488517,1.4105185985120323,0.0394989446012076,-0.8320502943378437,1.451624987563203,-0.6162223923799781,1.443726695544728,-0.9318674954460677,0.50709255283711,-0.5516315027701599,-0.568985371017227,-0.359861425058275,-0.6776866066833976,-0.7435223956449145,1.178932108720989,0.21650570696963936,-1.0390635191582012,-0.06003002251876653,0.23576252820812524,0.492798622729457,0.47104849156866657,0.8568702981896665,-0.35532545831691587,0.11230948005310143,0,0.664067703081511,-0.37484495933673223,-0.37484646760826007,0,-0.40759166869958685,-0.40759036315762825,0,0,0.26035160503990484,-0.3516093683893675,-0.3516079970840336,0,-0.3687680275285902,-0.36876537862874914,0,-0.43719817312863024,0,0.5909866601433723,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,-0.4215384530167024,-0.4190192796800893,-0.320787056192476,0,0,0,-0.3716500718779127,-0.3516079970840336,-0.2249774364099486,582.3684210526316
-0.6163156344279368,0,0,-0.31968105004357605,0.7830312602478814,-0.38434257546559725,0.33066672138608993,0.08488949182349427,-0.06797826800452672,-0.6238603716488517,-0.12410180530942184,0.2513898240698479,0.8320502943378437,0.6154889947267981,-0.9545370031719018,-0.5510874921221227,0.8664468913901308,2.53546276418555,0.6785555653544444,-0.8555880756275103,0.23440514843245439,-0.8590940860601435,0.44611343738694875,-0.927849545727495,1.2787173934529001,-1.0390635191582012,0.300150112593832,0.553373814434557,-0.08453879098654211,-0.08015762136645059,0.6496326043043592,-0.35532545831691587,0.31291857380563565,0,-0.3604253891452782,-0.37484495933673223,-0.37484646760826007,0,-0.40759166869958685,-0.40759036315762825,0,0,0.11183592494150667,-0.3516093683893675,-0.3516079970840336,0,-0.3687680275285902,-0.36876537862874914,0,-0.43719817312863024,0,-0.0188197185398136,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,-0.4215384530167024,-0.4190192796800893,-0.320787056192476,0,0,0,-0.3716500718779127,-0.3516079970840336,-0.2249774364099486,572.1818181818181
-0.6163156344279368,0,0,-1.3778354103127577,0.5686441988733402,-0.7533114479125705,0.3099778968988066,0.3654033851339914,-0.6138640524037439,-0.16907002912581737,-0.7691571322825907,-0.3827524940708552,2.496150883013531,-1.265816989155113,1.2596830286733929,1.1022307172908983,-0.9765619214373042,2.53546276418555,-0.9031135222343326,2.1998705065520414,-0.7758480265017856,2.5573043636912884,-0.7435223956449145,2.728738349991646,2.648177990756028,-1.5445538798297587,-1.68084063052546,2.695752726855649,1.0198764394461461,1.074257226635183,0.6496326043043592,-0.35532545831691587,1.2330832533057277,0,0.886638164163525,-0.37484495933673223,-0.37484646760826007,0,-0.40759166869958685,-0.40759036315762825,0,0,1.1873147759682359,-0.3516093683893675,-0.3516079970840336,0,-0.3687680275285902,-0.36876537862874914,0,-0.43719817312863024,0,1.0514231591921324,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,-0.4215384530167024,-0.4190192796800893,-0.320787056192476,0,0,0,-0.3716500718779127,-0.3516079970840336,-0.2249774364099486,569.3636363636364
0.44022545316281175,0,0,-0.5203509605964927,1.089713768384093,-0.38434257546559725,-0.8661478590975352,-0.06558662148274132,-0.24429645719015622,1.5841601966360574,-0.785779505629364,-0.3825121447182787,0.8320502943378437,-0.011612999900505582,-0.8602135804621043,-0.46590058716357186,-0.28993766280270633,0.50709255283711,1.249713846983725,-0.5650149361739202,1.0663783513194753,-0.585525181444113,-0.7435223956449145,0.23842093430540423,-0.06718696932452088,0.47740756285647096,-0.4202101576313651,-0.11269726516601006,0.22462912906702107,0.19740929294458837,0.6496326043043592,-0.35532545831691587,0.657234354338568,0,-0.07259030589475209,-0.37484495933673223,-0.37484646760826007,0,-0.40759166869958685,-0.40759036315762825,0,0,0.4662171079113618,-0.3516093683893675,-0.3516079970840336,0,-0.3687680275285902,-0.36876537862874914,0,-0.43719817312863024,0,0.14651099468971032,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,-0.4215384530167024,-0.4190192796800893,-0.320787056192476,0,0,0,-0.3716500718779127,-0.3516079970840336,-0.2249774364099486,502.8
-0.6163156344279368,0,0,-1.9863271671066596,1.3976866512602042,-1.491249192806517,2.5358919150961943,2.6773448080786673,-0.6164913101896224,-0.6238603716488517,-0.1535931128601486,-0.37808521548995466,0.8320502943378437,-1.0567829909460118,1.5435459474908906,0.1120196359724984,-0.909051459800192,0.50709255283711,-0.9031135222343326,2.529416598546512,-0.7758480265017856,1.8801648022656592,-0.7435223956449145,2.844953380722228,2.2727323268956883,-1.5445538798297587,-1.68084063052546,3.2058701054521874,1.838243659694719,1.838652408651319,0.6496326043043592,-0.35532545831691587,2.1362173105173508,0,1.6725729147825172,-0.37484495933673223,-0.37484646760826007,0,-0.40759166869958685,-0.40759036315762825,0,0,2.0933825898714122,-0.3516093683893675,-0.3516079970840336,0,-0.3687680275285902,-0.36876537862874914,0,-0.43719817312863024,0,1.6075115693514295,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,-0.4215384530167024,-0.4190192796800893,-0.320787056192476,0,0,0,-0.3716500718779127,-0.3516079970840336,-0.2249774364099486,474.3636363636364
0.968495996958186,1,0,-0.010244675367305263,-0.03091283717470078,0.3535951694283493,0.0991045096042422,-0.07245889949257515,4.229777593395192,-0.6238603716488517,-0.2554721753081138,5.183505986879424,-0.8320502943378437,-0.42968099631870804,-0.006095647059978685,-0.5510874921221227,0.7170933899508845,0.50709255283711,2.743512429706459,-0.914831142894747,2.789751414442591,-0.9001472709633755,1.635749270418812,-1.2877760632433959,-0.7921228164103931,1.9938786448711432,1.5607805854879269,-0.9892892047930463,-0.38713639748920153,-0.30202769263457446,-1.3450301993417235,-0.35532545831691587,-0.29205379005371557,0,-0.43976147552793643,-0.37484495933673223,-0.37484646760826007,0,-0.40759166869958685,-0.40759036315762825,0,0,-0.34704749425890163,-0.3516093683893675,-0.3516079970840336,0,-0.3687680275285902,-0.36876537862874914,0,-0.43719817312863024,0,-0.11651479729525936,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.35532545831691587,-0.4215384530167024,-0.4190192796800893,-0.320787056192476,0,0,0,-0.3716500718779127,-0.3516079970840336,-0.2249774364099486,466.4117647058824
