total_docks,ebs_station,is_ut,lat,lon,transit_nearby,nearest_transit_stop_dist_m,avg_dist_3_nearest_transit_stops_m,jobs_nearby_275m,housing_nearby_275m,housing_nearby_1000m,job_housing_ratio_275m,low_income_access_score,amenities_nearby,avg_dist_3_nearest_amenities_m,park_area_nearby,nearest_park_dist_m,bike_infra_score,retail_nearby,avg_dist_3_nearest_retail_m,entertainment_nearby,avg_dist_3_nearest_entertainment_m,tourism_nearby,avg_dist_3_nearest_tourism_m,nearest_station_dist_m,stations_within_500m,stations_within_1000m,avg_stations_dist_3_nearest_m,nearest_dining_hall_dist_m,nearest_dorm_dist_m,nearest_dorm_pop,dorm_pop_within_500m,dist_to_west_campus_center_m,in_ut_shape,dist_to_ut_shape_m,ut_shape_area_within_275m,ut_shape_share_of_275m_buffer,ut_shape_touches_275m_buffer,ut_shape_area_within_500m,ut_shape_share_of_500m_buffer,ut_shape_touches_500m_buffer,ut_shape_area_within_1000m,ut_shape_share_of_1000m_buffer,ut_shape_touches_1000m_buffer,in_west_campus_shape,dist_to_west_campus_shape_m,west_campus_shape_area_within_275m,west_campus_shape_share_of_275m_buffer,west_campus_shape_touches_275m_buffer,west_campus_shape_area_within_500m,west_campus_shape_share_of_500m_buffer,west_campus_shape_touches_500m_buffer,west_campus_shape_area_within_1000m,west_campus_shape_share_of_1000m_buffer,west_campus_shape_touches_1000m_buffer,in_north_campus_shape,dist_to_north_campus_shape_m,north_campus_shape_area_within_275m,north_campus_shape_share_of_275m_buffer,north_campus_shape_touches_275m_buffer,north_campus_shape_area_within_500m,north_campus_shape_share_of_500m_buffer,north_campus_shape_touches_500m_buffer,north_campus_shape_area_within_1000m,north_campus_shape_share_of_1000m_buffer,north_campus_shape_touches_1000m_buffer,ut_x_dorm_pop_500m,ut_x_dining_dist,ut_x_transit,ut_x_housing_275m,ut_x_in_ut_shape,ut_x_in_west_campus_shape,ut_x_in_north_campus_shape,ut_x_ut_shape_share_275m,ut_x_west_campus_share_275m,ut_x_north_campus_share_275m,ut_x_students_500m,ut_x_grad_share_500m,demo_age_area_weighted_1000m,demo_age_area_weighted_275m,demo_age_area_weighted_500m,demo_age_max_1000m,demo_age_max_275m,demo_age_max_500m,demo_age_min_1000m,demo_age_min_275m,demo_age_min_500m,demo_age_range_1000m,demo_age_range_275m,demo_age_range_500m,demo_area_covered_1000m2,demo_area_covered_275m2,demo_area_covered_500m2,demo_coverage_share_of_1000m_buffer,demo_coverage_share_of_275m_buffer,demo_coverage_share_of_500m_buffer,demo_income_area_weighted_1000m,demo_income_area_weighted_275m,demo_income_area_weighted_500m,demo_income_max_1000m,demo_income_max_275m,demo_income_max_500m,demo_income_min_1000m,demo_income_min_275m,demo_income_min_500m,demo_income_per_student_500m,demo_income_range_1000m,demo_income_range_275m,demo_income_range_500m,demo_polygons_intersecting_1000m,demo_polygons_intersecting_275m,demo_polygons_intersecting_500m,grad_density_sqkm_1000m,grad_density_sqkm_275m,grad_density_sqkm_500m,grad_est_1000m,grad_est_275m,grad_est_500m,grad_share_students_1000m,grad_share_students_275m,grad_share_students_500m,grad_to_undergrad_ratio_500m,student_density_sqkm_1000m,student_density_sqkm_275m,student_density_sqkm_500m,student_to_housing_ratio_275m,student_to_jobs_ratio_275m,students_est_1000m,students_est_275m,students_est_500m,undergrad_density_sqkm_1000m,undergrad_density_sqkm_275m,undergrad_density_sqkm_500m,undergrad_est_1000m,undergrad_est_275m,undergrad_est_500m,undergrad_share_students_1000m,undergrad_share_students_275m,undergrad_share_students_500m,ut_x_grad_share_500m,ut_x_students_500m,trips_per_dock
-1.6728567220186854,0,1,2.1069071960557024,-0.12320828393533831,-0.38434257546559725,0.8849406790638411,0.5107922277056743,-0.5138822977744755,0.4673673436948786,1.4239237383078172,-0.38262431069577807,0.8320502943378437,0.19742099830859564,0.06888701074086971,-0.33088974763113727,-0.016145235052195634,0.50709255283711,-0.24408473573900888,0.8425042157783672,-0.5381413971054938,0.3486430158974037,-0.7435223956449145,1.5095923199611803,0.052920744985564316,-1.0390635191582012,-0.6003002251876643,0.47437501801008386,-1.3915111753629088,-1.3192726991610004,-0.1585944018483392,0.20541777064289887,-1.6015482448242664,0,-1.0792589519637732,-0.37484495933673223,-0.37484646760826007,0,-0.21096658419875725,-0.21119246584664766,1,0.3300494252397881,0.32998091092079507,1,1,-1.5845226272163353,3.2852818496825527,3.285150921615225,1,2.83663383914438,2.83660244753129,1,3.010605532324905,3.0107728729108554,1,0,-1.7959005896780964,0.7869012301126382,0.7866819905157995,1,1.9682940118184429,1.9678288307031622,1,2.210794849535017,2.2111356143816345,1,0.20541777064289887,1.807885387988487,0.9119831381272531,2.2009412401445,0,1,0,-0.3716500718779127,3.285150921615225,0.7866819905157995,1.2649728409269234,2.9180970636429486,-1.787068705745892,-1.6235081462467627,-1.669317409191352,-0.5451076003721661,-1.3519744348799752,0.30268449634110756,-1.4114018077976247,-1.5229626850882476,-1.7387509256163936,0.6213978259813427,-0.22790735464342118,1.4451589288123246,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-1.3549171966377611,-1.7826859286809484,-1.6448172881168779,1.2421329120933424,-1.3690242144802374,1.7901646086774297,-1.3087434099011983,-1.6879890979945222,-1.619071203035056,-0.5423150302770415,1.8873639225893175,0.03776614947279833,3.1313699621496416,2.6053943022503665,1.8396042644035615,3.1262206918183955,2.6439244673830187,4.215855531191433,3.9017061948783627,2.6439241820499397,4.215855459005788,3.9017061852280257,-1.3181313097845828,-0.7988515892493836,-1.0510487092352565,-0.288603808178183,1.8808957808963593,1.2419711807550389,1.2424577060158215,1.5474055372900828,-0.08639348318580459,1.8808957667758996,1.2419711809039726,1.2424576855682061,1.8098416673363455,1.0052384852804384,1.0752678441677488,1.809841672223836,1.005238475745853,1.0752678276184353,1.3181313097845828,0.8361119346774923,1.0510487092352563,2.9180970636429486,1.2649728409269234,3299.714285714286
-2.2011272658140597,0,1,1.5057406152812978,-0.19878880726765652,-1.1222803203595437,0.49482067305568256,0.7900566159234744,-0.4902369777015682,1.6016521328869433,0.898978463904881,-0.38268485505320593,0.8320502943378437,3.3329309714451143,-0.7170919201358814,-0.5510874921221227,1.893391744335621,0.50709255283711,-0.5076962503371384,-0.738878188259779,-0.41928808240734794,-0.773298879349331,-0.7435223956449145,-0.11166294836246504,-0.9430572080010329,0.47740756285647096,0.12006004503753274,-0.7883698832008392,-1.2403939636921317,-1.280721043915096,0.8568702981896665,0.5792465899494421,-1.8266182185119004,0,-1.1687804361508705,-0.3345749986476083,-0.33450010806325764,1,0.18992508440180153,0.19016304342809232,1,0.9641908940445526,0.9639140542223144,1,1,-1.5845226272163353,3.5049271424349504,3.5049762221092418,1,3.4487286469288123,3.448915175574721,1,2.636358863263973,2.6359767822474267,1,0,-1.3928838868788713,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,0.047032582580889,0.04673650077597137,1,0.5792465899494421,2.590871665897579,0.024648192922358206,4.822170529678496,0,1,0,-0.33133519007425266,3.5049762221092418,-0.2249774364099486,2.7713955597967894,0.5966647828711228,-1.5146432961643321,-1.768721289288817,-1.8196852975046816,-0.5451076003721661,-2.0762127743274212,0.02017896642274031,-1.4114018077976247,-1.6279371371238711,-1.7387509256163936,0.6213978259813427,-0.9529707526717939,1.1837544186598856,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-1.7573735056541158,-1.7355941091323541,-1.908693388576347,1.2421329120933424,-1.8693607738063718,-1.3906338252230859,-1.3087434099011983,-1.7495943647975167,-1.619071203035056,-0.5436644970137362,1.8873639225893175,-0.5416339091843609,0.015221960359932897,1.0802854423964934,2.567359797574201,2.2112292698227676,1.3863569948824384,1.7658062070383638,1.672967263213175,1.3863571939201178,1.765806018714142,1.6729677518193558,-1.4731161304754552,-1.2532945029714455,-1.3945428039611971,-0.2924003095146592,2.2718016406250414,3.6845219450555793,2.776370101863687,1.9142444575592286,-0.02341915947223957,2.271801654033126,3.6845219009954264,2.776370103229848,2.3096292758065147,3.7049260024765682,2.7940941026537773,2.3096292910527763,3.70492597335455,2.7940941179522434,1.473116130475455,1.287380267700946,1.394542803961197,0.5966647828711228,2.7713955597967894,2588.4
0.968495996958186,0,1,1.2359323321848235,0.3578908165052696,-0.7533114479125705,0.7764939310341878,0.8481586027338892,-0.6135721348719796,-0.6238603716488517,-0.5782679415906139,-0.37473516205962043,0.8320502943378437,-0.011612999900505582,-0.6221733969673471,-0.5510874921221227,2.71901075632758,0.50709255283711,-0.5955667552031816,-0.7564316896722937,-0.6569947118036397,-0.2855394448033941,0.44611343738694875,-0.848683369757113,-0.7565703513391875,-0.02808279781508642,0.300150112593832,-0.2592870895782093,-1.7682064008937837,-1.6159194722655998,1.4267739563742616,4.5111247072986185,-1.1986159873012447,1,-1.3704034022709681,3.5275727191928086,3.52767493700933,1,3.3729262615155404,3.3729502751530154,1,3.1084789174832967,3.1087211890591213,1,0,-1.412744637348155,-0.1522070265390133,-0.15222259295174126,1,0.0916880935169823,0.09149961141137651,1,0.7368519175051014,0.7368063676433297,1,0,-1.4022025407870156,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,0.1508071927429444,0.15058098655004362,1,4.5111247072986185,-0.1438922373631182,0.4683156655248057,-0.320787056192476,1,0,0,3.5278266327780656,-0.15222259295174126,-0.2249774364099486,1.6137552137369302,0.07311719555693942,-1.3120259084453338,-1.9385402789606014,-1.5544313861378038,-0.9173762055043778,0.4925700859002381,0.02017896642274031,-1.4114018077976247,-1.7029188885778879,-1.7387509256163936,0.26251565910441743,1.9981644814086004,1.1837544186598856,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-1.6753345901985892,-1.8692854851741596,-1.6799677003222235,-1.7791229167714802,-0.7776225207922273,-1.3906338252230859,-1.3087434099011983,-1.5700375505790325,-1.4223659223255667,-0.5427427727820703,-0.49485632763113857,0.6744075159700786,-0.15214522733657507,0.470241898454944,-1.0714178682789974,-0.5337449961641165,0.2929631699608886,-0.21422826638190587,-0.15003687930700224,0.2929628685237053,-0.21422877138118698,-0.1500369270025748,-1.540436506050011,-1.3343673672786625,-1.4720102821383527,-0.29314323191955,1.7605280407701713,1.8072115136016431,1.5976047660147887,-0.3422274593391239,1.13609458334649,1.760528013811812,1.8072114624611022,1.5976047541918958,1.843309744591308,1.8899084058255193,1.6696044063133881,1.8433097343581266,1.8899083898873004,1.6696044061305524,1.5404365060500107,1.3678867850756018,1.4720102821383527,0.07311719555693942,1.6137552137369302,2579.470588235294
-0.08804509063256254,0,1,1.883472211616182,-0.03599998778314009,0.3535951694283493,-0.08378809047391428,-0.3967947214112345,-0.4648401524380752,0.792986464672909,1.9038277429969164,-0.3826055606148268,0.8320502943378437,0.8245229929358994,-1.227241788388083,-0.5510874921221227,0.7400433749254054,0.50709255283711,-0.20014948330598728,-0.09107039803602576,-0.1815814530110562,-0.3653254172022842,-0.7435223956449145,0.7613231730259248,-0.34833499065448464,-0.5335731584866438,0.12006004503753274,-0.277254324866086,-1.5720792397342176,-1.5573789964217215,-0.1585944018483392,1.7159913670244407,-1.6989514530004206,0,-1.2353670306825022,0.3880871228391144,0.3881743908457567,1,0.6472513546431131,0.6471566979458945,1,0.9859914321331493,0.985705506023304,1,1,-1.5845226272163353,2.7994980150528006,2.799606968418792,1,2.616384254321467,2.6163164174722846,1,3.2235758662927703,3.223742545609627,1,0,-1.7873207934422808,0.09210079650517891,0.09165882578369465,1,1.2546319181323649,1.2543061126109691,1,2.1159612025517873,2.1154586724324895,1,1.7159913670244407,0.8723048868119917,1.799318083332148,2.953417501196964,0,1,0,0.3907754869383635,2.799606968418792,0.09165882578369465,2.445759059922826,1.657127129941554,-2.2949972548422495,-1.695303111308275,-2.0345736195237594,-0.5451076003721661,-2.030947878111956,0.30268449634110756,-1.4114018077976247,-1.7029188885778879,-1.7387509256163936,0.6213978259813427,-0.8384870582462614,1.4451589288123246,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-2.016197190747934,-1.9665335836129,-2.0830044790892464,1.2421329120933424,-2.014277893151693,1.7901646086774297,-1.3087434099011983,-1.7495943647975167,-1.619071203035056,-0.5438737479242739,1.8873639225893175,-0.7285120263679644,3.1313699621496416,2.910416074221141,1.8396042644035615,3.1262206918183955,2.7447214483190474,5.718783046542784,4.048211294360475,2.7447212515292265,5.718783624043274,4.048211651934826,-1.3824925479712458,-0.8308458613706223,-1.237629954547044,-0.2907714962387913,2.4981520372575585,1.9069792176596596,2.444791268718606,1.6818801320723922,-0.08938302023702573,2.4981520289400962,1.9069792544216226,2.4447912810681145,2.4562531697376393,1.5942502059069665,2.317378874701584,2.4562531740497606,1.5942501881443505,2.3173788735178045,1.3824925479712458,0.8678827059019734,1.2376299545470435,1.657127129941554,2.445759059922826,2532.3076923076924
-0.6163156344279368,0,1,1.6069187214425504,-0.3906470588029057,-0.7533114479125705,0.45556278068841927,0.5948660703714357,-0.5217640711321112,0.059670675693460254,0.8083597188853751,-0.38255206330695646,0.8320502943378437,1.451624987563203,-0.09967519419635498,-0.5510874921221227,0.6765067433714302,0.50709255283711,-0.7713077649352679,-0.4499768108454762,-0.6569947118036397,-0.16993605601066958,0.44611343738694875,0.18688607543331742,-0.38257877602981777,-0.5335731584866438,-0.2401200900750658,-0.24745152982508417,-1.1243569437190168,-1.111570757302955,-0.1585944018483392,-0.35532545831691587,-1.995493428812791,0,-1.032129306373896,-0.37484495933673223,-0.37484646760826007,0,-0.3534112199899961,-0.35337883702336237,1,0.31384590837459647,0.3141325823382572,1,1,-1.5845226272163353,3.5049271424349504,3.5049762221092418,1,4.075303481710717,4.075425132166653,1,2.7805702490299073,2.7802465605272393,1,0,-1.3397238312912307,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.13858142167328108,-0.1387834232473712,1,-0.35532545831691587,3.192096326966292,0.4683156655248057,1.2587912108102166,0,1,0,-0.3716500718779127,3.5049762221092418,-0.2249774364099486,1.9833393883466859,0.6300827139762835,-1.1008210259734004,-1.7207334470397346,-1.9149207230355565,-0.5451076003721661,-2.1214776705428866,0.02017896642274031,-1.4114018077976247,-1.4629772839250343,-1.6458661751753931,0.6213978259813427,-1.1437769100476813,1.1215152495759717,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-0.9944685614438522,-1.8502911349036761,-1.9826988498378681,1.2421329120933424,-1.8693607738063718,-1.3906338252230859,-1.3087434099011983,-1.7495943647975167,-1.619071203035056,-0.5435837544002973,1.8873639225893175,-0.5416339091843609,0.015221960359932897,1.6903289863380426,1.1118487312329217,2.6687249808205817,1.2388033567177394,1.1408098733193228,1.1295319912154542,1.2388032898134727,1.1408089303569142,1.1295321287386568,-1.4509226000662612,-1.1706685186583434,-1.3895980713115916,-0.29235075637453867,1.8367755973971414,1.3104116348360098,1.9739332292547351,2.7958206976634843,-0.07858544818559911,1.8367755723695298,1.310411638537777,1.973933222757767,1.8592909419856396,1.2831655819902603,1.9898619255407102,1.8592909187728892,1.283165645698498,1.9898619196828704,1.450922600066261,1.2053314798785,1.3895980713115914,0.6300827139762835,1.9833393883466859,2505.454545454545
-0.6163156344279368,0,1,1.3160316662290612,0.032313177536236755,1.0915329143222958,-0.46627697269577995,-0.812879917279366,-0.3562468306217604,0.2561185751264869,0.3600918441143284,-0.38231145644209114,0.8320502943378437,2.496794978608709,-1.3795875058247276,-0.5510874921221227,2.894127178642894,0.50709255283711,0.4149440507563149,-0.6622905898349386,0.17497849108338145,-0.7027944965807367,0.44611343738694875,-0.6652375840512708,-0.8539942842541476,0.9828979235280284,0.12006004503753274,-0.7394590760282862,-1.403776861212962,-1.609773556211905,0.8568702981896665,1.7236205266021252,-1.518235006703946,0,-1.358354821941327,1.4121690437942622,1.412259928708613,1,1.5117176089222584,1.5116878778765548,1,1.8779700940863895,1.877834335815338,1,1,-1.5845226272163353,2.3245667186153702,2.32447579261418,1,1.6721538783873968,1.6719717314397082,1,1.955127361381166,1.955084495339527,1,0,-1.3521562425327596,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,-0.05756145715488819,-0.05710798499810087,1,1.7236205266021252,1.7443329732532398,2.686653028537043,1.7127644922716208,0,1,0,1.4140620456606752,2.32447579261418,-0.2249774364099486,2.6835392404023035,0.28253623048261284,-1.3837136814634907,-1.7997813396680211,-1.4232038795360988,-0.6514700589813696,0.4925700859002381,0.02017896642274031,-1.4114018077976247,-1.7029188885778879,-1.7387509256163936,0.5188600640165068,1.9981644814086004,1.1837544186598856,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-1.9439971114448327,-1.7063800379808416,-1.622825340631914,-1.4459328304339845,-0.7776225207922273,-1.3906338252230859,-1.3087434099011983,-1.5700375505790325,-1.562814364200592,-0.5432088176389188,-0.2321403526174922,0.6744075159700786,-0.03264431384714125,0.7752636704257186,0.384093198062282,0.3812464258315115,1.1454466721908507,1.1113985098880226,0.7661784642584487,1.1454470775265062,1.1113983827342189,0.7661788271074875,-1.4897612782823508,-1.2694469510326536,-1.4410232908674905,-0.2928498460229733,2.2166382691552924,3.020166840197312,2.6869105627670304,4.449668146288095,-0.09745731969830544,2.2166382618049867,3.0201668611416954,2.686910552732395,2.2677283613968773,3.0595002559599522,2.7514331665910863,2.2677283752710067,3.0595002897474743,2.751433146049867,1.4897612782823508,1.3034198803579657,1.4410232908674903,0.28253623048261284,2.6835392404023035,1966.0
2.553307628344309,0,1,1.7865098598784521,0.39786128557541445,2.567408404110189,-0.8543620123609271,-0.780749786324298,-0.6195564442731475,-0.6238603716488517,0.5343586614595319,-0.3816027715918056,0.8320502943378437,-1.265816989155113,2.127785822855835,-0.5510874921221227,0.6577538373611213,0.50709255283711,-0.8591782698013111,1.4643996943931707,-0.7164213691527127,0.590559319979348,-0.7435223956449145,0.20019488733746654,0.18793286694308753,-0.5335731584866438,0.12006004503753274,-0.05275894850460165,-1.579772119419446,-1.461287557226706,-0.9823642350424356,1.7159913670244407,-1.2910971412056622,1,-1.3704034022709681,3.2804902105159703,3.28045459666005,1,2.7975456298068937,2.7975472346051062,1,2.226053175411824,2.225837217606901,1,0,-1.215091357619349,-0.3516093683893675,-0.3516079970840336,0,-0.24480342083145346,-0.24465412260797895,1,1.3387576585041292,1.3390754420495325,1,0,-1.9394425409379306,3.1338931265568886,3.1345201670304905,1,3.992568066630752,3.9926905982620897,1,4.041015763276284,4.040665431165291,1,1.7159913670244407,0.8324456334248782,4.461322918946833,-0.320787056192476,1,0,0,3.2807991707458353,-0.3516079970840336,3.1345201670304905,1.6271046525675334,1.0444650596802754,-2.5262264338348492,-1.9027265336042394,-1.999631125264229,-0.9173762055043778,-1.1482824019103814,-1.930454454442175,-1.4114018077976247,-1.7029188885778879,-1.7387509256163936,0.26251565910441743,0.15370496010835394,-0.6211814847736189,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-2.1670469554229106,-1.7930951133330812,-1.7424483984607295,-2.002408915506119,-0.45020904173074466,-1.0145808057103556,-1.3087434099011983,-1.5700375505790325,-1.562814364200592,-0.5428970288489533,-0.6709143835873639,1.096624123531417,0.33576534481978443,1.6903289863380426,0.384093198062282,0.8387421368293255,3.0796412051519835,-0.13153821459502626,1.576488603403233,3.079641301399137,-0.13153824618114565,1.5764884884501285,-1.3388452714998307,-1.3253592712445272,-1.3282833864564811,-0.29173350317008956,2.3383426028107936,1.7198771756355133,1.6111977841548935,-0.3422274593391239,8.327920026599745,2.3383426243111294,1.719877138106624,1.6111977979866938,2.264192556215561,1.7937105696743012,1.587846768716592,2.264192572634247,1.7937105353653906,1.5878467562698966,1.3388452714998305,1.3589416164784178,1.328283386456481,1.0444650596802754,1.6271046525675334,1449.6521739130435
1.4967665407535604,0,1,1.2814624799571326,0.21036344884710387,-0.015373703018623995,-0.9431374190748029,-0.6690975812554365,-0.5461391850344293,-0.6238603716488517,-0.01310724780032295,-0.2973489278188996,0.8320502943378437,0.19742099830859564,0.10860996636155755,-0.5510874921221227,3.029907148112774,0.50709255283711,-0.4637609979041168,0.6603866386235283,-0.47871473975642087,0.025036823594970083,0.44611343738694875,-0.910224362394973,-0.7565703513391875,-0.02808279781508642,0.300150112593832,-0.8356170574763664,-1.6018437506193401,-1.5221296244285485,0.8568702981896665,3.6528442548091067,-1.3522768605161768,1,-1.3704034022709681,3.298769118388058,3.2986500137097567,1,2.5962435873237077,2.5963939402648037,1,2.6728865628062106,2.6728921530393266,1,0,-1.5830634305422278,0.6800642910472072,0.6800282815501676,1,0.7389782176861276,0.7390764232688269,1,1.2845221273548821,1.2848788586745765,1,0,-1.412380682191542,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,0.13212670570529048,0.13191231495021044,1,3.6528442548091067,0.7180855008528384,1.3556506107297006,-0.320787056192476,1,0,0,3.298980391951407,0.6800282815501676,-0.2249774364099486,2.398944633707233,0.16891526472506663,-1.3738796148915828,-1.932665794110781,-1.5856565937739797,-0.9173762055043778,0.4925700859002381,0.02017896642274031,-1.4114018077976247,-1.7029188885778879,-1.7387509256163936,0.26251565910441743,1.9981644814086004,1.1837544186598856,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-1.8317614722554394,-1.8585460660264757,-1.7411960983468855,-2.002408915506119,-0.7776225207922273,-1.3906338252230859,-1.3087434099011983,-1.5700375505790325,-1.4223659223255667,-0.543292149159668,-0.6709143835873639,0.6744075159700786,-0.15214522733657507,0.470241898454944,0.384093198062282,-0.9912407071619305,0.901911861382341,-0.09184216781984587,0.34274945077316116,0.9019120411818693,-0.09184220381013446,0.3427492615551977,-1.4997483669664882,-1.324738023242173,-1.4578353818761498,-0.2930105268173504,2.045781383127216,1.8675892225174284,2.39712255236363,-0.3422274593391239,-0.02552851902153526,2.0457813496538932,1.867589228909381,2.3971225697573377,2.103556205481555,1.9443327964100596,2.473614275265629,2.1035562070660836,1.9443328084423188,2.4736142732877417,1.4997483669664884,1.3583247082993017,1.4578353818761494,0.16891526472506663,2.398944633707233,1332.3157894736842
0.44022545316281175,0,1,1.460547727862607,0.045975810599699025,0.7225640418753225,-0.8407107798098917,-1.1238281846334137,-0.49972429748390756,1.3190900857572476,1.1526037088411312,-0.3826792430541845,0.8320502943378437,1.451624987563203,-0.3110846321626363,-0.5510874921221227,2.8106320971208043,0.50709255283711,0.19526778859120697,-0.9101293121592521,-0.24100811036012915,-0.7042224334469361,0.44611343738694875,-0.3088753429421322,-0.8539942842541476,0.9828979235280284,0.4802401801501313,-0.7152651004686853,-1.3591631115362879,-1.4697100473409959,0.8568702981896665,2.089820186330984,-1.5965711516069991,0,-1.3610520004540008,1.5063302242212133,1.506401434313619,1,1.94255876478852,1.9425268487330882,1,1.8200458908241506,1.820384144703638,1,1,-1.5845226272163353,1.7296453701329009,1.729790506014577,1,2.1287670878061165,2.1285729205640918,1,2.327249876901041,2.327590589522324,1,0,-1.4657819974272899,-0.22497685890713592,-0.2249774364099486,0,-0.28122670840623937,-0.281214061121217,0,0.6009086456728704,0.6009626888960201,1,2.089820186330984,1.9754909824349438,2.2429855559345957,4.169195261823052,0,1,0,1.5081301032025487,1.729790506014577,-0.2249774364099486,3.1515972983328333,0.307042713293064,-1.8535723229454584,-1.897998603911511,-2.0356086287404573,-0.5451076003721661,-2.0762127743274212,0.02017896642274031,-1.4114018077976247,-1.7029188885778879,-1.7387509256163936,0.6213978259813427,-0.8893687002131647,1.1837544186598856,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-2.148127641884127,-1.7795068358810042,-1.994036565498567,1.2421329120933424,-2.179275103430678,-1.3906338252230859,-1.3087434099011983,-1.698241911407933,-1.619071203035056,-0.5438514620019261,1.8873639225893175,-0.9961416957664355,0.015221960359932897,1.9953507583088173,0.384093198062282,0.8387421368293255,1.6491025790744986,0.7663047641721654,1.0815751992299762,1.6491024581968912,0.7663047876577098,1.0815748185839533,-1.466458071352697,-1.3048580871668403,-1.4373971535911132,-0.2928148683592673,2.482062381428024,3.8798444060814186,3.1635099104948057,2.3642186013912916,-0.00707711554573093,2.4820624037040266,3.8798444399343057,3.163509888531614,2.514192304867762,3.9748787024201047,3.2295082379345077,2.5141922838075517,3.9748787180098013,3.2295082466391776,1.4664580713526971,1.3385836465675856,1.4373971535911128,0.307042713293064,3.1515972983328333,1244.9333333333334
1.4967665407535604,0,1,1.8092749337647565,0.1464106983356984,0.7225640418753225,-0.2935592043326808,-0.701673964029325,-0.5400089168673792,-0.03182560623425079,1.2410776314933114,-0.38256515057724705,0.8320502943378437,-0.8477489927369105,0.915268638179416,-0.5510874921221227,1.065852791966416,0.50709255283711,-0.1562142308729657,0.022713905762952864,-0.24100811036012915,-0.36627737511308384,-0.7435223956449145,0.5454065022566423,-0.34833499065448464,-0.02808279781508642,0.300150112593832,-0.3491707983860787,-1.7396882685842725,-1.6456483606393075,0.6496326043043592,1.7159913670244407,-1.5459667725448643,1,-1.3704034022709681,2.2816328989398955,2.2816844216489596,1,1.9111209422729762,1.9111412283395661,1,1.5972128070231182,1.597186850499561,1,0,-1.498463958250372,0.6913421511857627,0.691212375785828,1,1.2746641070229767,1.2744493320816694,1,2.5925170603912173,2.5924668491154192,1,0,-1.7793592250547403,0.3210934479774533,0.32158142281227375,1,2.1612502229065296,2.1618780834275593,1,2.7976841633112444,2.7980319778013913,1,1.7159913670244407,0.0038692652682948262,2.2429855559345957,1.0473516002665493,1,0,0,2.282808224135623,0.691212375785828,0.32158142281227375,2.636588785148319,1.3697329224371724,-2.483190025798831,-1.862597103106014,-2.132374701704479,-0.5451076003721661,-2.053580326219689,-2.872139554170065,-1.4114018077976247,-1.7029188885778879,-1.7387509256163936,0.6213978259813427,-0.863927879229713,-1.4925298519484143,0.0,0.0,-1.1641532182693481e-10,0.0,0.0,0.0,-2.264000495072361,-1.9000918656143386,-2.0912343759735124,1.2421329120933424,-2.014277893151693,-2.65389193353982,-1.3087434099011983,-1.698241911407933,-1.619071203035056,-0.5439167157461032,1.8873639225893175,-0.7833692632423732,-1.2223601473338985,2.6053943022503665,1.1118487312329217,1.2962378478271397,2.919046813782668,1.5988197049885926,3.611788982162896,2.91904666308468,1.5988200114510374,3.6117887048425454,-1.3802731949303264,-1.1743960066724681,-1.2801546553336527,-0.2912289213757358,2.6161241610769004,1.8211705896215993,2.6391033286851613,4.326199200187906,-0.037271632044054114,2.616124160042743,1.8211705884675167,2.6391033300804536,2.5691874056653212,1.7824061946768914,2.543673687457693,2.569187414590188,1.7824061436069278,2.543673710952264,1.3802731949303266,1.2090329289531967,1.2801546553336525,1.3697329224371724,2.636588785148319,1218.5263157894738
