name,total_docks,trips_per_dock,ebs_station,transit_nearby,nearest_transit_stop_dist_m,avg_dist_3_nearest_transit_stops_m,jobs_nearby,housing_nearby,job_housing_ratio_275m,low_income_access_score,amenities_nearby,avg_dist_3_nearest_amenities_m,park_area_nearby,nearest_park_dist_m,bike_infra_score,retail_nearby,avg_dist_3_nearest_retail_m,entertainment_nearby,avg_dist_3_nearest_entertainment_m,tourism_nearby,avg_dist_3_nearest_tourism_m,nearest_station_dist_m,stations_within_500m,stations_within_1000m,avg_stations_dist_3_nearest_m,is_ut,nearest_dining_hall_dist_m,nearest_dorm_dist_m,nearest_dorm_pop,dorm_pop_within_500m,ut_x_dorm_pop_500m,ut_x_dining_dist,ut_x_transit,ut_x_housing,lat,lon
w_22nd_pearl,23,1062.1304347826087,0,-0.5374980526915426,-0.9729730304671206,0.33845351485112257,-0.47817577400112493,1.3137054154329249,-0.46818262112418535,2.0,0.9265198409374698,0.22188143113585754,0.0,1.3671191696995635,3.0,-0.649157141634704,0.6791860281623241,-0.5422779906154418,0.15056874811724172,-0.643016524421848,-0.0010985247630992123,-0.9439454923561778,-0.12758018642189942,-0.09016696346674309,-0.6096683203036478,1,-1.0952500899992879,-1.2171875979777944,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,3.350376041761907,0.6064765497944392,2.7410996012500646,30.2853,-97.7467
rainey_cummings,19,800.2631578947369,0,-1.4271500019740957,2.654907268910189,2.52819818116394,-0.49286177688613286,-0.06080936195571286,-0.43793175909306375,2.0,-0.10374160381153133,-1.1300857075412416,0.0,-1.0123660523064932,3.0,-0.5929124795436105,-0.33814653233795255,-0.4649631087851214,-0.426357144409194,-0.643016524421848,0.8310063929760394,1.931381989830904,-1.2758018642189937,-0.9557698127474781,0.9345560752344504,0,0.6732578961328323,0.7448474817353222,-1.3450301993417235,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.255906,-97.739949
w_3rd_west,11,671.0,0,-0.09267207805026602,0.5027909797898958,0.2710471943050946,-0.12519337524734495,1.3290917748813051,-0.2979943160742946,1.0,1.1840852021247201,-0.19211684891031533,0.0,-0.18209305527432681,3.0,0.5882254243693525,-0.8193915711370565,0.5401303550090439,-0.5702035895826298,-0.643016524421848,0.5469224885824869,-0.47772191748535126,1.0206414913751949,0.5590351734938082,-0.7774974203918468,0,0.012037477329511933,0.005332393242828333,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.2678,-97.75189
w_3rd_nueces,11,613.0909090909091,0,0.35215389659101054,-0.870873852640659,-0.34337256218857537,0.24696721550921014,1.0897484056842786,-0.08750838456372285,1.0,1.4416505633119703,-1.1529004734385229,0.0,-0.21464320935246697,3.0,1.4881400178268482,-0.7885933295073236,1.1586494096516073,-0.7340714885810622,-0.643016524421848,-0.0005631553737440205,-0.3072058325520922,0.4465306524766477,1.424638022774543,-0.4495832875779168,0,-0.05201442966547697,-0.017531064331600336,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26697,-97.74929
riverside_south_lamar,19,582.3684210526316,0,-0.9823240273328191,0.6184011360840939,0.9967603968086262,-0.18169129222849328,2.2425856339832895,-0.3683934463949122,1.0,1.1840852021247201,-0.6147027093784985,0.0,-0.5319394149334018,3.0,-0.48042315536142355,-0.5683228645180629,-0.3103333451244806,-0.6782167661154311,-0.643016524421848,1.1807153135700068,0.21963871810199234,-0.7016910253204465,-0.5229683881071105,0.235049630726214,0,0.49113294548859004,0.47039982203222536,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26446,-97.75665
e_6th_medina,11,572.1818181818181,0,-0.09267207805026602,0.3300695523509962,0.08404653536725376,-0.040360111523357695,0.11299951329450873,-0.1079664650613778,2.0,0.15382375737571893,-0.9561551607850013,0.0,-0.1643806886421499,4.0,0.8132040727337265,-0.855052693024116,0.46281547317872357,-0.858974558212386,-0.643016524421848,-0.9255969281704044,1.2755846499460421,-1.2758018642189937,0.3426344611736244,0.5558343046985066,0,-0.08228446517986794,-0.07820108727329206,0.6496326043043592,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26455,-97.73165
nash_hernandez_east_rbj_south,11,569.3636363636364,0,-0.5374980526915426,0.3072104374299072,0.36689175727076967,-0.605339281334841,-1.157229938943996,-0.5258082166441086,3.0,-1.1340030485605324,1.2593124152515605,0.0,-1.264306259399489,4.0,-0.9303804520901714,2.200096855310166,-0.7742226361064031,2.55976568799739,-0.643016524421848,2.721142110762142,2.646358441545544,-1.2758018642189937,-1.6049719497080293,2.6934427401480545,0,1.0241926784644229,1.077753498257961,0.6496326043043592,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.252,-97.7346
plaza_saltillo,15,502.8,0,-0.5374980526915426,-0.8659076551498154,-0.0652158072785689,-0.311100894121093,-0.4557259211308065,-0.23423782319166384,2.0,0.15382375737571893,-0.8619481218271259,0.0,-0.3039643653177062,3.0,1.2631613694624744,-0.5646306776560189,1.1586494096516073,-0.5857073820317297,-0.643016524421848,0.23987405511923157,-0.07205662866067501,-0.7016910253204465,-0.30656767578692684,-0.11511333054179149,0,0.2265011765775507,0.19918349270239918,0.6496326043043592,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26217,-97.72743
lakeshore_lady_bird_ln,11,474.3636363636364,0,-1.4271500019740957,2.540173500408493,2.6826870116058057,-0.6037842927940755,0.042906098029665274,-0.5277405976855881,2.0,-1.1340030485605324,1.5450096803360558,0.0,-1.7074795902248445,3.0,-0.8741357899990779,2.52699047260821,-0.7742226361064031,1.879446954436229,-0.643016524421848,2.8485318480923594,2.264577942558945,-1.2758018642189937,-1.6049719497080293,3.2043872904653994,0,1.8421660994030933,1.8421067462196596,0.6496326043043592,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.24478312140979,-97.72319224423872
w_7th_congress_w_6th_congress,17,466.4117647058824,1,0.35215389659101054,0.09994472450322775,-0.07213321759686146,3.4035939532632775,0.4720145670900484,2.045436942052549,1.0,-0.6188723261860319,-0.005497190784238683,0.0,-0.016630417727535474,3.0,2.894256570104185,-0.9148481095216094,3.0142065735792976,-0.9006602518172504,1.8595342733280469,-1.2864077192594183,-0.789979498019382,1.5947523302737419,1.6410387350947269,-0.988840803754867,0,-0.3856601733942025,-0.30139266652215796,-1.3450301993417235,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26822,-97.74285
e_23rd_san_jacinto_dkr_stadium,23,459.0,0,2.1314577951561167,-0.9506251417583242,-1.3105033848005156,-0.5405480921362764,-1.9014738441137973,-0.02555922368676595,2.0,-0.3613069649987816,-0.35861337082362105,0.0,1.5824414219793812,3.0,-0.536667817452517,0.4356818019436159,-0.5422779906154418,0.10092581004346857,1.8595342733280469,-0.8335697478739017,0.7740667530835157,-0.7016910253204465,-0.09016696346674309,0.22275746030959784,1,-1.468073420792318,-1.361383920701444,-0.6715076942144748,0.30999594063809716,0.30999594063809716,1.4151222509023729,3.652963404575808,-0.23416958747359284,30.2856,-97.7335
lakeshore_pleasant_valley,15,448.4,0,-0.5374980526915426,-0.650535355142494,-0.3685826797930192,-0.6086220349209016,0.1808134679003329,-0.531462428938094,2.0,0.15382375737571893,0.7408532688779481,0.0,-1.8071988196898148,3.0,-0.9303804520901714,3.144756371964845,-0.7742226361064031,3.385676326809037,-0.643016524421848,3.0422228576937553,2.264577942558945,-1.2758018642189937,-1.6049719497080293,3.84706293374748,0,2.192119842537646,2.1737058691246647,0.6496326043043592,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.24258,-97.71726
rainey_driskill,11,444.45454545454544,0,-0.5374980526915426,-0.21876830270326605,-0.039313948642295815,-0.5132494044206145,0.831599486050343,-0.47765538283043835,2.0,0.6689544797502195,-0.7810710584496847,0.0,-0.5719898187488636,2.0,0.02577880345841778,-0.9582538184851513,0.38550059134840314,-0.7953166024611155,-0.643016524421848,0.061426984446313025,1.8637397634915709,-1.2758018642189937,-0.30656767578692684,0.7666860012448624,0,0.21374055803637346,0.27708727763486624,-1.3450301993417235,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.260814,-97.738086
w_5th_bowie,15,436.73333333333335,0,0.35215389659101054,-0.4350169905030892,-0.3344567888894428,0.6372693392413633,2.1645141064118785,-0.046926897915736905,1.0,0.15382375737571893,-1.0148583224757588,0.0,-0.050970404129092255,3.0,0.3632467760049787,-0.7694119684923143,-0.15570358146383975,-0.8177508981573294,-0.643016524421848,0.05519979312802537,-0.47772191748535126,1.0206414913751949,-0.09016696346674309,-0.7343109283281354,0,-0.029201713844509102,-0.07142965495775004,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.2696,-97.75332
e_2nd_congress,15,426.6666666666667,0,-0.9823240273328191,0.052473719076046046,0.35951318626459094,0.8841669642140267,1.472697796399521,0.1606996761088536,1.0,0.6689544797502195,-1.0161400508969542,0.0,-0.3755421618832292,3.0,1.713118666191222,-0.6711637766267038,1.69985358246385,-0.7264736035397814,1.8595342733280469,-1.2149781717849435,-1.0098950957936002,0.4465306524766477,1.2082373104543593,-0.8739909581622837,0,-0.007974300494116439,0.07519375591293367,-1.3450301993417235,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26408,-97.74355
electric_drive_pfluger_ped_bridge,19,409.3157894736842,0,-0.09267207805026602,0.18992053786674748,-0.1759712324858967,-0.49821784852654755,1.186625483692599,-0.4758504990988374,1.0,-0.10374160381153133,-0.48947784262769,0.0,-0.28622100591798993,3.0,-0.3116891690881431,-0.17163791019357694,-0.5422779906154418,-0.2301982339853186,-0.643016524421848,0.7009398086990468,-0.11217806040967701,0.4465306524766477,0.12623374885344063,-0.5456670863344664,0,0.21836139483401418,0.18905865753281878,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.267064,-97.75482
w_16th_san_antonio,11,380.45454545454544,0,0.35215389659101054,-0.14836515003895348,-0.24875776105726338,0.12550533282496767,-0.3092705737888165,0.1428106949994508,1.0,-0.10374160381153133,0.6718962798176259,0.0,0.8995157898841776,2.0,-0.5929124795436105,0.0459309546527247,-0.4649631087851214,-0.18574033908160859,-0.643016524421848,-0.03299526943414657,1.7515251340685805,-1.2758018642189937,-0.09016696346674309,0.9643850754454387,0,-1.1766336894752738,-1.237013605001349,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.27924,-97.74371
lake_austin_blvd_deep_eddy,11,368.8181818181818,0,0.35215389659101054,0.23184108727475108,-0.09373090981286364,-0.4391282839774566,-1.834229754672728,0.4378560170610326,1.0,-1.1340030485605324,2.051548752392549,0.0,0.38453996492917947,3.0,-0.536667817452517,-0.8039023969840914,-0.4649631087851214,-0.8367456107605311,-0.643016524421848,1.266712543902195,1.270381401766094,-1.2758018642189937,-1.3885712373878456,2.2908331851024872,0,1.0232969470236493,0.8811090932090521,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.27807,-97.77272
south_congress_barton_springs,11,363.8181818181818,0,-1.4271500019740957,1.062656714566473,0.8111432199344442,0.028750490288444546,0.4663159154425002,-0.12120150913766553,1.0,-1.3915684097477827,1.8093020807865847,0.0,-0.8890923195332183,3.0,-0.2554445069970496,-0.4738569128525951,-0.4649631087851214,-0.06525225670400185,1.8595342733280469,-0.7313423718433711,-0.024725877144273975,0.4465306524766477,0.3426344611736244,-0.30539612859100945,0,0.5455877299038636,0.6348170921583847,-1.3450301993417235,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.25839,-97.74592
w_4th_congress,15,360.3333333333333,0,-0.5374980526915426,0.7210115401228481,0.41323840640332926,2.37177266821307,0.4720145670900484,1.3827359238992405,1.0,0.6689544797502195,-0.5170350036833951,0.0,-0.18843107623036368,3.0,3.5691925151973067,-0.8164198109798018,3.632725628221861,-0.7250875028903587,3.1108096722029943,-1.550711133583116,-0.5897484776970182,2.168863169172289,1.6410387350947269,-0.7874540784293059,0,-0.1986868986022817,-0.1121803213317708,-1.3450301993417235,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26634,-97.74378
e_6th_pedernales,11,345.1818181818182,0,-0.9823240273328191,0.912940466680746,0.6591907732759518,-0.4035363240443785,0.12724614241337937,-0.3795891096074602,2.0,-1.1340030485605324,1.6422928675048007,0.0,-0.39184435759380604,2.0,-0.536667817452517,-0.6991703647753792,-0.4649631087851214,-0.7777079905073365,-0.643016524421848,-0.3089922783148098,0.9035210602111553,-1.2758018642189937,-1.1721705250676617,0.7804122582100839,0,0.9900766849384569,0.9121442262607734,0.6496326043043592,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.25895,-97.71475
cesar_chavez_congress,11,335.90909090909093,0,-0.09267207805026602,0.026328149933075317,-0.29318290732363084,0.49490149950905066,1.29660946049028,0.006533537085920705,1.0,0.4113891185629692,-0.7937601698195211,0.0,-0.46160907726007744,3.0,0.9819380590070069,-0.08869878580473427,0.5401303550090439,-0.3057663879094077,-0.643016524421848,-0.9185244167636616,-1.0098950957936002,0.4465306524766477,1.2082373104543593,-0.849611486835995,0,0.09651348297007313,0.18564780880547782,-1.3450301993417235,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26332,-97.74508
barton_springs_bouldin_palmer_auditorium,15,335.8,0,0.35215389659101054,-0.7261238022457758,-1.193599150421372,0.02149387709820531,-0.3394734275208222,0.057063564539288285,1.0,-0.8764376873732822,1.0443665590170619,0.0,-0.8903475266171214,3.0,-0.649157141634704,0.31095792867700656,-0.5422779906154418,0.061909643615270425,-0.643016524421848,0.9015342656894951,0.36326090581599824,-0.7016910253204465,-0.09016696346674309,0.26102708420666293,0,0.6893241902292446,0.7350170566664174,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.25966,-97.753445
barton_springs_pool,11,328.45454545454544,0,-1.4271500019740957,1.7198014943107511,1.7487597585216696,-0.6027476337668984,-0.7822586605353212,-0.5241678110506703,1.0,-0.8764376873732822,-0.07483869837091958,0.0,-0.7356161348209292,2.0,-0.761646465816891,0.3433771303925153,-0.6969077542760826,2.2689412369240443,0.6082588744530996,-0.6780872062706859,0.11808134398733072,0.4465306524766477,-1.1721705250676617,-0.38107492445597607,0,1.383025537230135,1.2873806706732542,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26452,-97.7712
w_2nd_lavaca_city_hall,19,322.94736842105266,0,0.7969798712322871,-0.05751294888293189,-0.5177681623241942,0.7868937921639151,1.6168736830824917,0.09067219177064177,1.0,1.1840852021247201,-0.988711062683369,0.0,-0.36474118240584663,3.0,2.7255225838309047,-0.9049422423307596,1.62253870063353,-0.67652264309947,-0.643016524421848,-0.7469807934797946,-0.5799688787081989,1.0206414913751949,1.8574394474149105,-0.6454385362160006,0,0.02629809058500033,0.11463034793515788,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26476,-97.74678
dean_keeton_robert_dedman_dr,11,316.0,0,0.7969798712322871,-0.8105491595901174,-0.7156829575420077,-0.5656006852930547,-0.6112991111088737,-0.48406969074863554,1.0,-0.6188723261860319,0.9850225331157064,0.0,1.8435244954882049,3.0,-0.649157141634704,0.18263192188645205,-0.6195928724457622,0.25919796938311995,-0.643016524421848,0.19836883877607517,1.1104598824040557,-1.2758018642189937,-1.1721705250676617,0.8471587435723094,1,-1.0308142981011104,-1.4777261756075029,-1.1896019289277429,-0.08931432514961982,-0.08931432514961982,3.684849772986657,2.1297199771851236,0.959734957593823,30.28785,-97.728541
w_9th_henderson,11,310.45454545454544,0,0.35215389659101054,-0.1266015198584917,-0.44628825570183844,0.4047121641446487,1.2669764719230292,-0.03312143149116102,1.0,-0.8764376873732822,0.8019917145689774,0.0,0.17794217670376855,2.0,0.19451278973169822,-0.2896077831027884,-0.3103333451244806,-0.1920034605345562,-0.643016524421848,-0.2200646050093099,-0.24902975651603892,-0.12758018642189942,-0.30656767578692684,-0.3679223021101969,0,-0.23518440032395477,-0.3007751233841551,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.27217,-97.75246
e_5th_neches_downtown_station,15,294.6,0,-0.09267207805026602,-0.2655089849700295,-0.36089666832824974,-0.10998904284874846,0.05202394066574247,-0.1494538861972953,1.0,-0.10374160381153133,-1.2559514385026478,0.0,-0.16018116864452847,3.0,2.6692779217398113,-0.7557238611013218,3.1688363372399384,-0.542532913655263,3.1108096722029943,-1.6940210659125752,0.27831631203490803,-0.12758018642189942,1.6410387350947269,-0.1644459078138108,0,-0.2408431481561425,-0.17727367651776174,-1.3450301993417235,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.265843991099903,-97.73891781267967
s_1st_riverside_long_center,15,289.6666666666667,0,1.6866318205148403,-0.9276199622051515,-1.2161960241277943,-0.42236896303809457,-0.9942485018241161,-0.2568583729154698,1.0,-0.6188723261860319,0.01795843932364061,0.0,-0.8601140819109285,3.0,-0.5929124795436105,0.3634590247885107,-0.5422779906154418,-0.08450365461265226,-0.643016524421848,-0.15103013111879182,-0.7493565483735174,0.4465306524766477,0.12623374885344063,-0.549969345980282,0,0.5712440376003027,0.6567542350258089,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.259384,-97.749726
dean_keeton_park_place,15,288.8666666666667,0,1.2418058458735637,0.2105886833065821,-0.22047323886691197,3.42726433438382,-1.0837173326906235,5.929660026756697,2.0,-0.10374160381153133,-0.09803798279455962,0.0,1.9016979201055602,3.0,-0.9303804520901714,1.777656646289471,-0.7742226361064031,0.7149170606766925,-0.643016524421848,-0.007438425426514138,0.4949093537424115,-0.12758018642189942,-0.7393691004272943,-0.06365011039755854,1,-1.276976937780964,-1.4687071734989972,-1.1896019289277429,-0.08931432514961982,-0.08931432514961982,2.4070671283353513,2.637467786315352,0.5225676131323002,30.28931,-97.733037
w_11th_congress_the_texas_capitol,11,283.09090909090907,0,-1.4271500019740957,1.1048693932386435,0.8573361488377085,-0.08925586230520778,-0.7674421662516957,0.10643397835447824,1.0,-0.8764376873732822,1.2608504893569952,0.0,0.37516465275716665,3.0,-0.48042315536142355,-0.3146426110942089,-0.5422779906154418,-0.26906038923024755,0.6082588744530996,-0.7545041422670471,-0.26106618604073967,1.0206414913751949,0.9918365981341756,-0.6069230689106034,0,-0.8056231485028567,-0.7223703875518216,-1.3450301993417235,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.2726,-97.74127
veterans_atlanta_mopac_ped_bridge,19,280.7894736842105,0,-1.4271500019740957,1.1084479767246926,1.329487833118496,-0.6086220349209016,-1.7675555303964134,-0.531462428938094,1.0,1.6992159244992207,-1.2348029195529204,0.0,0.12206996507423001,3.0,-0.9303804520901714,3.204912001814732,-0.7742226361064031,1.5854909426364094,-0.643016524421848,0.7991096483049918,1.270381401766094,-1.2758018642189937,-1.3885712373878456,1.0218714590938134,0,0.909510618126669,0.7534643627307098,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.274475,-97.769892
hollow_creek_barton_hills,11,277.0,0,-1.4271500019740957,4.47918149131876,4.5892021554418685,-0.6041298458031344,-0.5149918982653083,-0.5268096226641165,1.0,0.4113891185629692,-0.9175751353070142,0.0,-1.015721019389207,2.0,-0.9303804520901714,1.8357410493630901,-0.7742226361064031,3.2542021133582275,-0.643016524421848,0.05505890644661628,0.1389570264442333,-0.12758018642189942,-1.1721705250676617,0.06033691520470987,0,1.616740353475113,1.5376507984501255,0.8568702981896665,-0.3092243265979277,-0.3092243265979277,-0.42149426242364846,-0.40901906846601715,-0.4419427282671272,30.26139,-97.77234
