name,lat,lon,type
,30.444255499999997,-97.6868829199401,leisure_pitch
,30.42232045,-97.70966169817073,leisure_swimming_pool
,30.422221999999998,-97.70956619045455,leisure_swimming_pool
,30.4209955,-97.71246693255813,leisure_swimming_pool
Senior Field,30.419906599999997,-97.70783594896227,leisure_pitch
McKelvey Field,30.420229149999997,-97.70692295604854,leisure_pitch
BYS Minor B Field,30.42076335,-97.70637120758255,leisure_pitch
Pearce Field,30.421061,-97.70707628893345,leisure_pitch
,30.41892105,-97.70912742495753,leisure_pitch
BYS Minor SB Field,30.41854725,-97.7086229807546,leisure_pitch
,30.4065387,-97.69833320000001,leisure_swimming_pool
,30.4013663,-97.70160767091262,leisure_swimming_pool
,30.3961204,-97.70507742235688,leisure_swimming_pool
,30.3973371,-97.70437683262442,leisure_swimming_pool
,30.39607335,-97.7050595277088,leisure_swimming_pool
,30.3979415,-97.7053759,leisure_pitch
,30.3943033,-97.7058512,leisure_swimming_pool
,30.3943993,-97.70574481469387,leisure_swimming_pool
,30.395447,-97.70733538004939,leisure_pitch
,30.400560849999998,-97.7067958602999,leisure_swimming_pool
,30.40369295,-97.70717105522547,leisure_swimming_pool
,30.3995073,-97.70503375859793,leisure_swimming_pool
,30.39931635,-97.71870265000001,leisure_swimming_pool
,30.39657275,-97.7181220526738,leisure_swimming_pool
,30.39660645,-97.71830519275001,leisure_swimming_pool
,30.40096525,-97.70897195,leisure_pitch
Parker Station HOA Pool,30.30212565,-97.62341864762499,leisure_swimming_pool
,30.29930555,-97.638311552944,leisure_pitch
,30.29872235,-97.63760181498205,leisure_pitch
,30.41068515,-97.69727510837157,leisure_swimming_pool
,30.4105286,-97.69699699619237,leisure_swimming_pool
,30.4108412,-97.69649358284886,leisure_swimming_pool
,30.4107435,-97.69719725529707,leisure_swimming_pool
,30.41229035,-97.69254049948191,leisure_swimming_pool
,30.411727300000003,-97.69533138883054,leisure_swimming_pool
,30.40894695,-97.69761559918592,leisure_swimming_pool
,30.4089769,-97.69749480459078,leisure_swimming_pool
,30.409625300000002,-97.69747285,leisure_pitch
,30.262358550000002,-97.77415299742152,leisure_swimming_pool
,30.26116795,-97.7740961442364,leisure_swimming_pool
,30.26116355,-97.77293199930855,leisure_swimming_pool
,30.260992950000002,-97.81061617897767,leisure_swimming_pool
,30.265155999999998,-97.81635741242425,leisure_swimming_pool
,30.26467205,-97.81492266183687,leisure_swimming_pool
,30.26881595,-97.81347034721914,leisure_swimming_pool
,30.26894785,-97.8139108,leisure_pitch
,30.2679391,-97.8143042482951,leisure_swimming_pool
,30.267651299999997,-97.81363795,leisure_swimming_pool
,30.26752775,-97.81315649634654,leisure_swimming_pool
,30.268378400000003,-97.81280573798368,leisure_swimming_pool
,30.268244850000002,-97.81235504918425,leisure_swimming_pool
,30.26727495,-97.8119868889484,leisure_swimming_pool
,30.2671432,-97.81406475620437,leisure_swimming_pool
,30.268174899999998,-97.81665850985033,leisure_pitch
,30.268180049999998,-97.81683293900241,leisure_swimming_pool
Westlake High School - Field 3,30.273998499999998,-97.81539476428802,leisure_pitch
,30.278261200000003,-97.8099788826201,leisure_pitch
,30.26967325,-97.7958458059969,leisure_pitch
,30.2698626,-97.79523757070928,leisure_pitch
,30.2674247,-97.78730552005987,leisure_swimming_pool
,30.267482,-97.78743336632652,leisure_swimming_pool
,30.27521545,-97.78572833240537,leisure_pitch
,30.27531915,-97.78592270468927,leisure_pitch
,30.27530445,-97.78658491847541,leisure_pitch
,30.27481205,-97.78647531653846,leisure_swimming_pool
,30.28177115,-97.73031165,leisure_track
,30.2818382,-97.73044951096632,leisure_track
,30.2817694,-97.730183567365,leisure_track
,30.2413443,-97.81788465706522,leisure_swimming_pool
,30.2424223,-97.82022046653762,leisure_swimming_pool
,30.24287605,-97.81631025320081,leisure_swimming_pool
,30.2330914,-97.84019622989378,leisure_pitch
,30.23357955,-97.84020065,leisure_pitch
,30.23352515,-97.84006218014844,leisure_pitch
,30.233205050000002,-97.83969950069967,leisure_swimming_pool
,30.2333427,-97.83504074202168,leisure_swimming_pool
,30.23465315,-97.839636066763,leisure_pitch
,30.229340649999997,-97.8399223242709,leisure_pitch
,30.2275537,-97.83356245,leisure_pitch
,30.2270431,-97.8332722295142,leisure_pitch
,30.230619400000002,-97.83197709999999,leisure_pitch
,30.2305095,-97.83169229320342,leisure_pitch
,30.230069399999998,-97.82492495,leisure_pitch
,30.22670255,-97.82846962514702,leisure_swimming_pool
,30.2264026,-97.82837540363887,leisure_pitch
,30.22805935,-97.8266564694128,leisure_pitch
,30.230084400000003,-97.82397777421053,leisure_swimming_pool
,30.231703500000002,-97.88735943057193,leisure_swimming_pool
,30.2334857,-97.88897192708197,leisure_swimming_pool
,30.233356649999998,-97.88909408838566,leisure_fitness_centre
,30.23449865,-97.85722189984136,leisure_pitch
,30.23444285,-97.85640801987293,leisure_pitch
,30.2338797,-97.8562400369151,leisure_pitch
,30.234111900000002,-97.85531408294497,leisure_pitch
,30.23303405,-97.85509590910422,leisure_pitch
,30.233238049999997,-97.85452519016559,leisure_pitch
,30.2337706,-97.8543242271104,leisure_pitch
,30.2342841,-97.85425257712365,leisure_pitch
,30.236023850000002,-97.8531265106727,leisure_swimming_pool
,30.250981850000002,-97.88801022384047,leisure_swimming_pool
,30.248734050000003,-97.8881851,leisure_pitch
,30.2621416,-97.75904066766323,leisure_swimming_pool
,30.260730600000002,-97.75975546166231,leisure_swimming_pool
,30.263357650000003,-97.75693852948383,leisure_swimming_pool
,30.263275049999997,-97.75685905746542,leisure_swimming_pool
,30.267237299999998,-97.75436450648148,leisure_swimming_pool
,30.2677615,-97.75516913520067,leisure_swimming_pool
,30.2569745,-97.75164528247561,leisure_swimming_pool
,30.24355525,-97.84379906872473,leisure_swimming_pool
,30.24613265,-97.84892209840274,leisure_pitch
,30.2457352,-97.84803557136757,leisure_pitch
,30.2439977,-97.84876286188552,leisure_pitch
,30.2801228,-97.8038567,leisure_swimming_pool
,30.1387301,-97.63076473533138,leisure_swimming_pool
Westalke Field #3,30.274077,-97.81429960276819,leisure_pitch
,30.2880075,-97.8321182067295,leisure_pitch
,30.27950375,-97.8361352472973,leisure_swimming_pool
,30.28013495,-97.83747331585637,leisure_swimming_pool
,30.3596072,-97.68833050636216,leisure_swimming_pool
Fresenius Kidney Care,30.4453623,-97.65022585111709,amenity_clinic
,30.3612472,-97.73774609095496,leisure_swimming_pool
,30.393105,-97.69299960890342,leisure_swimming_pool
,30.3929427,-97.6935399,leisure_swimming_pool
,30.39288865,-97.69333337636198,leisure_swimming_pool
,30.392915350000003,-97.69156741386861,leisure_swimming_pool
,30.3932772,-97.69440110831435,leisure_swimming_pool
,30.393074849999998,-97.69542116185445,leisure_swimming_pool
,30.35308375,-97.72884818104595,leisure_swimming_pool
,30.34189305,-97.73811810339535,leisure_swimming_pool
,30.336418950000002,-97.74121165,leisure_pitch
,30.335974450000002,-97.7402702930397,leisure_pitch
,30.1483317,-97.73897572741024,leisure_swimming_pool
,30.22090605,-97.84595465674826,leisure_pitch
,30.2208097,-97.84587997577407,leisure_pitch
,30.22035225,-97.85079011743366,leisure_pitch
,30.22191995,-97.85316932871412,leisure_pitch
,30.22197985,-97.8530338121114,leisure_pitch
,30.331975149999998,-97.72057079999999,leisure_swimming_pool
,30.33155605,-97.72077304166666,leisure_swimming_pool
,30.331830349999997,-97.72134338166404,leisure_swimming_pool
,30.33136355,-97.72162225386364,leisure_swimming_pool
,30.33139975,-97.72168858711623,leisure_swimming_pool
,30.330849299999997,-97.7211774939948,leisure_swimming_pool
,30.330785650000003,-97.7211899371118,leisure_swimming_pool
,30.34796085,-97.71605467236591,leisure_swimming_pool
,30.34806005,-97.71580754324549,leisure_pitch
,30.3511259,-97.7184173,leisure_swimming_pool
,30.4338318,-97.67756479690867,leisure_swimming_pool
,30.4327439,-97.67718230049167,leisure_swimming_pool
,30.4350646,-97.67070597304777,leisure_pitch
,30.430876849999997,-97.67542170229805,leisure_pitch
,30.43070505,-97.67551137235235,leisure_track
,30.44105815,-97.6708549,leisure_swimming_pool
,30.437887,-97.6699685,leisure_swimming_pool
,30.3314192,-97.79434146923924,leisure_swimming_pool
,30.36440805,-97.83913527270218,leisure_swimming_pool
,30.425580500000002,-97.66585749347826,leisure_swimming_pool
,30.43011705,-97.665411017,leisure_swimming_pool
,30.43422645,-97.66831906254717,leisure_swimming_pool
,30.4341115,-97.66827673876999,leisure_swimming_pool
,30.4328801,-97.66857033578432,leisure_swimming_pool
,30.432888400000003,-97.66841048532825,leisure_swimming_pool
,30.4327839,-97.6686228612499,leisure_swimming_pool
,30.4233349,-97.66602937712705,leisure_swimming_pool
,30.41047045,-97.67745195,leisure_swimming_pool
,30.314888500000002,-97.72830418355056,leisure_pitch
,30.4143689,-97.67895872416668,leisure_swimming_pool
,30.4206511,-97.67659945,leisure_pitch
,30.4205906,-97.67646141100742,leisure_pitch
,30.42034845,-97.67676468025675,leisure_pitch
,30.420291149999997,-97.67662002023974,leisure_pitch
,30.4204079,-97.6763170692083,leisure_pitch
,30.420351500000002,-97.67617858075292,leisure_pitch
,30.420590949999998,-97.6761253,leisure_pitch
,30.406370850000002,-97.67744581301946,leisure_swimming_pool
,30.4063958,-97.67753168104832,leisure_pitch
,30.402369399999998,-97.67562798490253,leisure_swimming_pool
,30.378932499999998,-97.68490744280749,leisure_pitch
,30.38030565,-97.71218030959903,leisure_swimming_pool
,30.38035165,-97.71202354106416,leisure_swimming_pool
,30.4112018,-97.72690641277778,leisure_swimming_pool
,30.411130200000002,-97.72689101103711,leisure_swimming_pool
,30.40734845,-97.731167702511,leisure_pitch
,30.4097736,-97.73326317511628,leisure_pitch
,30.4097746,-97.7334461,leisure_pitch
,30.40977255,-97.73360377501166,leisure_pitch
,30.411291300000002,-97.74959105,leisure_swimming_pool
,30.41061585,-97.74966677554906,leisure_pitch
,30.4112589,-97.75411802317328,leisure_swimming_pool
,30.41024455,-97.75237198541109,leisure_swimming_pool
,30.409062,-97.75127230000001,leisure_swimming_pool
,30.40504705,-97.75187875362641,leisure_swimming_pool
,30.4049947,-97.75202307402012,leisure_swimming_pool
,30.4137878,-97.74878701923078,leisure_swimming_pool
,30.41364365,-97.74870255449429,leisure_pitch
,30.410516,-97.7467498774401,leisure_swimming_pool
,30.40969795,-97.74172821863976,leisure_pitch
,30.4027454,-97.75577294784738,leisure_swimming_pool
,30.4027839,-97.75579155178909,leisure_swimming_pool
,30.40270485,-97.75574995874697,leisure_swimming_pool
,30.40324945,-97.74901463316482,leisure_swimming_pool
,30.3455095,-97.72037457493371,leisure_pitch
,30.3451764,-97.71836024751477,leisure_pitch
,30.344891699999998,-97.71854623151361,leisure_pitch
,30.34460525,-97.71872969586511,leisure_pitch
,30.34481205,-97.71921185137462,leisure_pitch
,30.3450639,-97.71904462485973,leisure_pitch
,30.34532095,-97.7188755059203,leisure_pitch
,30.42601165,-97.91855741347621,leisure_swimming_pool
,30.36497445,-97.89962090971707,leisure_pitch
,30.37714425,-97.89471945,leisure_pitch
,30.3273863,-97.71993950597202,leisure_pitch
,30.31368255,-97.67342391415244,leisure_pitch
,30.29919355,-97.7249250486893,leisure_pitch
,30.302422,-97.7216380460736,leisure_swimming_pool
,30.24484415,-97.8285414618878,leisure_pitch
,30.24468695,-97.82850817319144,leisure_pitch
Blue Valley Tennis Courts,30.2450596,-97.82895575,leisure_pitch
Blue Valley Tennis Courts,30.24497735,-97.82934700496975,leisure_pitch
Blue Valley Tennis Courts,30.24463495,-97.82882569508557,leisure_pitch
,30.3770688,-97.8941703,leisure_pitch
,30.37718425,-97.89435480116265,leisure_pitch
,30.3771269,-97.89426364841361,leisure_pitch
,30.36459155,-97.90074572800847,leisure_pitch
,30.36458,-97.90055327412342,leisure_pitch
,30.364667949999998,-97.90015632587699,leisure_pitch
,30.36468105,-97.90035247624323,leisure_pitch
,30.3646303,-97.90045162543703,leisure_sports_centre
,30.3450244,-97.9112961993803,leisure_pitch
,30.345374200000002,-97.91123851589633,leisure_pitch
,30.3453356,-97.91142278410368,leisure_pitch
Bella Mar Community Center Tennis Courts,30.3453496,-97.91132849281371,leisure_sports_centre
,30.31465055,-97.6748366696711,leisure_pitch
,30.3147064,-97.6749714408403,leisure_pitch
,30.294316600000002,-97.71690068254716,leisure_swimming_pool
,30.29277775,-97.71498595,leisure_pitch
,30.2972952,-97.71036133016992,leisure_pitch
,30.29656645,-97.708786,leisure_pitch
,30.2970495,-97.70922689654857,leisure_pitch
,30.2973788,-97.70965792297963,leisure_pitch
,30.2973991,-97.70947155346829,leisure_pitch
,30.29741945,-97.70928090000001,leisure_pitch
,30.295418650000002,-97.7088694,leisure_pitch
,30.2718098,-97.80241863625926,leisure_pitch
,30.271896050000002,-97.80255844999999,leisure_pitch
,30.272046,-97.80381669434308,leisure_pitch
,30.302763050000003,-97.69693929759887,leisure_swimming_pool
,30.302681999999997,-97.69677563158857,leisure_swimming_pool
,30.302527949999998,-97.69684200644329,leisure_swimming_pool
,30.302952400000002,-97.70835674740621,leisure_pitch
Austin Public Library - Southeast Branch,30.187604649999997,-97.74193003646639,amenity_library
Austin Fire Station 24,30.1872093,-97.74228780825254,amenity_fire_station
,30.29853795,-97.68710490000001,leisure_pitch
,30.298601050000002,-97.68735821215634,leisure_pitch
,30.29710765,-97.68704786955307,leisure_swimming_pool
,30.297897300000002,-97.68786735179029,leisure_swimming_pool
,30.22467275,-97.72625693777634,leisure_swimming_pool
,30.224563699999997,-97.72636363836733,leisure_swimming_pool
,30.2282503,-97.72843005,leisure_swimming_pool
,30.2292506,-97.7261534,leisure_swimming_pool
,30.303594099999998,-97.67667191161418,leisure_pitch
,30.30359,-97.67569209930876,leisure_track
,30.2987409,-97.67214883487546,leisure_swimming_pool
,30.2844785,-97.67218785165484,leisure_swimming_pool
,30.282964,-97.67033038904637,leisure_pitch
,30.2791048,-97.67119118183479,leisure_swimming_pool
,30.189680799999998,-97.8559888815175,leisure_swimming_pool
,30.182377549999998,-97.86041719571563,leisure_swimming_pool
,30.195410449999997,-97.87687429565217,leisure_swimming_pool
,30.195041,-97.87764485443377,leisure_swimming_pool
,30.19479235,-97.87786595682326,leisure_swimming_pool
,30.1927518,-97.87724119746449,leisure_swimming_pool
,30.19222895,-97.87667118181679,leisure_swimming_pool
,30.19371175,-97.87363316716417,leisure_swimming_pool
,30.193431500000003,-97.87238461273292,leisure_swimming_pool
,30.19367245,-97.87229414267242,leisure_swimming_pool
,30.194288999999998,-97.87164496545066,leisure_swimming_pool
,30.193361250000002,-97.86120952444047,leisure_swimming_pool
,30.19297565,-97.862299879375,leisure_swimming_pool
,30.351821049999998,-97.77642809929179,leisure_swimming_pool
,30.351836749999997,-97.77702013052091,leisure_swimming_pool
,30.35261745,-97.77968755,leisure_swimming_pool
,30.35289655,-97.7806812231569,leisure_swimming_pool
,30.352612649999998,-97.7808637,leisure_swimming_pool
,30.328036349999998,-97.8658598,leisure_swimming_pool
John Simpson Pool,30.376872,-97.89371255,leisure_swimming_pool
,30.36022705,-97.8908623195884,leisure_pitch
,30.36014285,-97.89069205000001,leisure_pitch
,30.3604365,-97.89049625,leisure_pitch
,30.3605205,-97.89066,leisure_pitch
,30.35963845,-97.89082425044097,leisure_swimming_pool
,30.3646861,-97.90417086156847,leisure_pitch
,30.363712749999998,-97.90250630453666,leisure_pitch
,30.27907205,-97.71923701743881,leisure_swimming_pool
,30.13699425,-97.78739867970147,leisure_swimming_pool
,30.165160049999997,-97.8111106031853,leisure_pitch
,30.173042799999997,-97.80667648174602,leisure_swimming_pool
,30.190548550000003,-97.8428837313646,leisure_swimming_pool
,30.1781702,-97.82866890395684,leisure_swimming_pool
,30.27541785,-97.63278978611214,leisure_swimming_pool
,30.2837509,-97.63498462220801,leisure_swimming_pool
,30.27384465,-97.62221241783439,leisure_swimming_pool
,30.420981,-97.76271107345679,leisure_swimming_pool
,30.42089485,-97.76179936520035,leisure_swimming_pool
,30.33879865,-97.70211839256024,leisure_swimming_pool
,30.157918549999998,-97.74161283586531,leisure_swimming_pool
,30.3442605,-97.92202249466291,leisure_swimming_pool
,30.34483395,-97.9214478179054,leisure_swimming_pool
,30.34336575,-97.91756177186534,leisure_swimming_pool
,30.33948135,-97.90626473382352,leisure_swimming_pool
,30.216486500000002,-97.88234168235772,leisure_swimming_pool
,30.2162839,-97.8824649005305,leisure_swimming_pool
,30.21568125,-97.88657486703704,leisure_swimming_pool
,30.215471100000002,-97.88609768200101,leisure_swimming_pool
,30.21257325,-97.88676493559782,leisure_swimming_pool
,30.205767350000002,-97.88553234915824,leisure_swimming_pool
,30.2049527,-97.88370314147727,leisure_swimming_pool
,30.20518645,-97.88257231518587,leisure_swimming_pool
,30.20689295,-97.88512305258548,leisure_swimming_pool
,30.2044467,-97.8808931,leisure_swimming_pool
,30.20420525,-97.8820823948157,leisure_swimming_pool
,30.2056387,-97.88345024058823,leisure_swimming_pool
,30.20589435,-97.8854647081086,leisure_swimming_pool
,30.2061997,-97.88534594919852,leisure_swimming_pool
,30.17045225,-97.84781033431035,leisure_swimming_pool
,30.1696637,-97.84458150933332,leisure_swimming_pool
,30.17143495,-97.8459859079646,leisure_swimming_pool
,30.2416386,-97.89309036911763,leisure_swimming_pool
,30.24214825,-97.8922002260204,leisure_swimming_pool
,30.243403,-97.89976837034187,leisure_swimming_pool
,30.2414578,-97.89875727931985,leisure_swimming_pool
,30.241242800000002,-97.900820569378,leisure_swimming_pool
,30.24148545,-97.90170548978556,leisure_swimming_pool
,30.241194,-97.90204586240064,leisure_swimming_pool
,30.2403379,-97.90152615547152,leisure_swimming_pool
,30.4171041,-97.76522901450382,leisure_swimming_pool
,30.391688600000002,-97.79894971112566,leisure_swimming_pool
,30.3959202,-97.79976530131844,leisure_swimming_pool
,30.39374235,-97.80232502152268,leisure_swimming_pool
,30.3941918,-97.80321366014493,leisure_swimming_pool
,30.39988865,-97.6437306,leisure_pitch
,30.35379485,-97.78662082787356,leisure_swimming_pool
,30.3538876,-97.79220769589645,leisure_swimming_pool
,30.356783649999997,-97.79598125063974,leisure_pitch
,30.3569897,-97.79606122712767,leisure_swimming_pool
,30.3569314,-97.79591400000001,leisure_swimming_pool
,30.386153049999997,-97.79879730096154,leisure_swimming_pool
,30.3882677,-97.80324125846775,leisure_swimming_pool
,30.41777995,-97.63767528640759,leisure_swimming_pool
,30.41982465,-97.64073239913601,leisure_swimming_pool
,30.4201494,-97.62351832429775,leisure_swimming_pool
,30.420077,-97.62572685715426,leisure_swimming_pool
,30.41940625,-97.62636369342104,leisure_swimming_pool
,30.41976115,-97.6272530377093,leisure_swimming_pool
,30.31563825,-97.7777273,leisure_swimming_pool
,30.3151128,-97.77797794448826,leisure_swimming_pool
,30.31140225,-97.77897835053065,leisure_swimming_pool
,30.3146032,-97.6715653263889,leisure_swimming_pool
,30.31676425,-97.67257010014978,leisure_swimming_pool
,30.320940550000003,-97.68068832360869,leisure_pitch
,30.31748695,-97.66636715321769,leisure_swimming_pool
,30.3232556,-97.67516621785714,leisure_swimming_pool
,30.32306835,-97.67516311495739,leisure_swimming_pool
,30.32234005,-97.67740435016489,leisure_swimming_pool
,30.321928149999998,-97.67639902679488,leisure_swimming_pool
,30.3218181,-97.67519588415682,leisure_swimming_pool
,30.23482975,-97.89325176692708,leisure_swimming_pool
,30.231172450000003,-97.89185832789855,leisure_swimming_pool
,30.21702785,-97.79863231234513,leisure_swimming_pool
,30.21741295,-97.79727925418172,leisure_swimming_pool
,30.217728649999998,-97.79772019844721,leisure_swimming_pool
,30.21797255,-97.79757308576328,leisure_swimming_pool
,30.218716049999998,-97.79640408973872,leisure_swimming_pool
,30.214840799999998,-97.81926477453243,leisure_swimming_pool
,30.2173725,-97.81102211029352,leisure_swimming_pool
,30.21729835,-97.81186797794118,leisure_swimming_pool
,30.21897105,-97.80856062630718,leisure_swimming_pool
,30.2201376,-97.80819901267506,leisure_swimming_pool
,30.2221713,-97.80902666446809,leisure_swimming_pool
,30.2208672,-97.8107836114341,leisure_swimming_pool
,30.219950400000002,-97.80984301050283,leisure_swimming_pool
,30.223121550000002,-97.80598615185171,leisure_swimming_pool
,30.2234195,-97.80786495325506,leisure_swimming_pool
,30.223409150000002,-97.8092190665189,leisure_swimming_pool
,30.22316485,-97.80833358441456,leisure_swimming_pool
,30.2172427,-97.81305619941688,leisure_swimming_pool
,30.20821955,-97.8017766,leisure_swimming_pool
,30.21457865,-97.79079879104938,leisure_swimming_pool
,30.21435735,-97.79142514041581,leisure_swimming_pool
,30.21420235,-97.78851921301255,leisure_swimming_pool
,30.2126553,-97.79514409999999,leisure_pitch
,30.21445715,-97.8028978,leisure_swimming_pool
,30.2157722,-97.80356066653465,leisure_swimming_pool
,30.215789549999997,-97.80399985690782,leisure_swimming_pool
,30.21551865,-97.80317160319859,leisure_swimming_pool
,30.215597799999998,-97.80333067188678,leisure_swimming_pool
,30.215950999999997,-97.80755911345756,leisure_swimming_pool
,30.2166962,-97.80749497879258,leisure_swimming_pool
,30.217191550000003,-97.8069700874,leisure_swimming_pool
,30.2846575,-97.7110583488006,leisure_swimming_pool
,30.28048155,-97.72081028690616,leisure_swimming_pool
,30.3451995,-97.90560115,leisure_swimming_pool
,30.34446605,-97.90596325486112,leisure_swimming_pool
,30.34467475,-97.90625293659352,leisure_swimming_pool
,30.3447192,-97.90654183825353,leisure_swimming_pool
,30.34355155,-97.9055468688,leisure_swimming_pool
,30.3439923,-97.91006679845184,leisure_swimming_pool
,30.34169475,-97.91211103870967,leisure_swimming_pool
,30.340924549999997,-97.9108900589041,leisure_swimming_pool
,30.34148245,-97.91018748785014,leisure_swimming_pool
,30.342735400000002,-97.90388696593484,leisure_swimming_pool
,30.34201735,-97.90367436728394,leisure_swimming_pool
,30.3429815,-97.90456524999999,leisure_swimming_pool
,30.3425942,-97.90495223333335,leisure_swimming_pool
,30.34103965,-97.90433753763811,leisure_swimming_pool
,30.3413316,-97.90463994685535,leisure_swimming_pool
,30.34124895,-97.90448176527778,leisure_swimming_pool
,30.34152305,-97.90357492435925,leisure_swimming_pool
,30.341881450000002,-97.90388284825681,leisure_swimming_pool
,30.342075899999998,-97.904042605991,leisure_swimming_pool
,30.342157450000002,-97.90537795,leisure_swimming_pool
,30.3424558,-97.90567052046266,leisure_swimming_pool
,30.340796150000003,-97.90746033611111,leisure_swimming_pool
,30.2237684,-97.80766124764065,leisure_swimming_pool
,30.2275242,-97.79847058931034,leisure_swimming_pool
,30.2272611,-97.79769943738346,leisure_swimming_pool
,30.22699645,-97.79881505490519,leisure_swimming_pool
,30.228434200000002,-97.79911490330255,leisure_swimming_pool
,30.22732705,-97.7988709413486,leisure_swimming_pool
,30.2271922,-97.79988336847673,leisure_swimming_pool
,30.420595900000002,-97.7721564292989,leisure_swimming_pool
,30.4200503,-97.77109820301723,leisure_swimming_pool
,30.422686,-97.7680330705,leisure_swimming_pool
,30.42558,-97.77217083773768,leisure_swimming_pool
,30.42566365,-97.77193362766667,leisure_swimming_pool
,30.4258113,-97.77193690186823,leisure_swimming_pool
,30.42916685,-97.77354882433227,leisure_swimming_pool
,30.42908965,-97.7717093666172,leisure_swimming_pool
,30.430648599999998,-97.77138945646465,leisure_swimming_pool
,30.43103155,-97.77046356726433,leisure_swimming_pool
,30.430858,-97.76877569679417,leisure_swimming_pool
,30.4298541,-97.7690516803848,leisure_swimming_pool
,30.43006145,-97.76796430973361,leisure_swimming_pool
,30.42937355,-97.76716755086805,leisure_swimming_pool
,30.41958135,-97.75576768457944,leisure_swimming_pool
,30.419176800000002,-97.75824365998244,leisure_swimming_pool
,30.41930565,-97.75980570484387,leisure_swimming_pool
,30.42217985,-97.76206330445206,leisure_swimming_pool
,30.4217761,-97.76222587707373,leisure_swimming_pool
,30.4203963,-97.75882415000001,leisure_swimming_pool
,30.421411550000002,-97.75996930274312,leisure_swimming_pool
,30.4212071,-97.76019012016022,leisure_swimming_pool
,30.420851149999997,-97.761061721044,leisure_swimming_pool
,30.442689,-97.82912265,leisure_pitch
,30.444551099999998,-97.8248017412217,leisure_swimming_pool
,30.4454289,-97.82667862549766,leisure_swimming_pool
,30.4431838,-97.82394342625895,leisure_swimming_pool
,30.4401766,-97.82695058208162,leisure_swimming_pool
,30.44238785,-97.8294744654711,leisure_swimming_pool
,30.208030200000003,-97.88514007247049,leisure_swimming_pool
,30.2090033,-97.88452386198347,leisure_swimming_pool
,30.2091291,-97.88516045238094,leisure_swimming_pool
,30.21452265,-97.88820683916667,leisure_swimming_pool
,30.22764635,-97.8747489,leisure_swimming_pool
,30.232331000000002,-97.86905983390805,leisure_swimming_pool
,30.23328085,-97.8692801,leisure_swimming_pool
,30.232493249999997,-97.86855435785398,leisure_swimming_pool
,30.2332228,-97.86680225964466,leisure_swimming_pool
,30.232323100000002,-97.87020163054609,leisure_swimming_pool
,30.231522249999998,-97.86808536992187,leisure_swimming_pool
,30.2302954,-97.86955393501252,leisure_swimming_pool
,30.2298863,-97.86986508621735,leisure_swimming_pool
,30.22705125,-97.86989746659702,leisure_swimming_pool
,30.216561,-97.871825225,leisure_swimming_pool
,30.208100100000003,-97.8669488307377,leisure_swimming_pool
,30.204993,-97.86703195451807,leisure_swimming_pool
,30.1982181,-97.86456214388889,leisure_swimming_pool
,30.1973469,-97.86433303131312,leisure_swimming_pool
,30.19437405,-97.86289904275863,leisure_swimming_pool
,30.192572900000002,-97.86090415263496,leisure_swimming_pool
,30.1947063,-97.85890611992858,leisure_swimming_pool
,30.1949016,-97.85808861273233,leisure_swimming_pool
,30.196258800000003,-97.86351127979592,leisure_swimming_pool
,30.19562755,-97.86354833141667,leisure_swimming_pool
,30.19522505,-97.86327432407981,leisure_swimming_pool
,30.19495865,-97.86254835,leisure_swimming_pool
,30.19476515,-97.86267952344924,leisure_swimming_pool
,30.197606999999998,-97.85968348759923,leisure_swimming_pool
,30.2002948,-97.85627400908334,leisure_swimming_pool
,30.205987399999998,-97.8644444767516,leisure_swimming_pool
,30.206004,-97.86829826805555,leisure_swimming_pool
,30.20421475,-97.87022606615385,leisure_swimming_pool
,30.20408635,-97.86958492192707,leisure_swimming_pool
,30.20220425,-97.87440165708755,leisure_swimming_pool
,30.203944399999997,-97.88099233885853,leisure_swimming_pool
,30.2104978,-97.880207525,leisure_swimming_pool
,30.2125813,-97.88676766881721,leisure_swimming_pool
,30.2135965,-97.88717210338999,leisure_swimming_pool
,30.21381555,-97.88738955105634,leisure_swimming_pool
,30.3243455,-97.68542433114322,leisure_swimming_pool
,30.311909999999997,-97.6867706886002,leisure_swimming_pool
,30.3205897,-97.68677176449651,leisure_swimming_pool
,30.31698825,-97.67235630258597,leisure_swimming_pool
,30.3105761,-97.66949610925197,leisure_swimming_pool
,30.4271235,-97.62791794338152,leisure_swimming_pool
,30.4274677,-97.63047213362069,leisure_swimming_pool
,30.4298169,-97.62873667307693,leisure_swimming_pool
,30.42970815,-97.62990570540123,leisure_swimming_pool
,30.43038025,-97.63127578318182,leisure_swimming_pool
,30.4302319,-97.63124589722221,leisure_swimming_pool
,30.429839450000003,-97.63110746283783,leisure_swimming_pool
,30.4298268,-97.63204391363637,leisure_swimming_pool
,30.435308300000003,-97.6358349134058,leisure_swimming_pool
,30.434733,-97.63290040833333,leisure_swimming_pool
,30.43179945,-97.63107929169286,leisure_swimming_pool
,30.43139235,-97.63110164790865,leisure_swimming_pool
,30.43132535,-97.63022258753512,leisure_swimming_pool
,30.430872450000003,-97.62951193592903,leisure_swimming_pool
,30.43198925,-97.6289990169557,leisure_swimming_pool
,30.432097900000002,-97.62962947605665,leisure_swimming_pool
,30.43235655,-97.62978733482143,leisure_swimming_pool
,30.43272345,-97.63056792923729,leisure_swimming_pool
,30.43285045,-97.63077518690619,leisure_swimming_pool
